Transcript stable ID	CCDS ID
ENST00000307169	CCDS9657
ENST00000423465	
ENST00000486510	
ENST00000527128	
ENST00000367767	CCDS55661
ENST00000431474	CCDS43097
ENST00000482510	CCDS63678
ENST00000587218	
ENST00000474292	
ENST00000497315	
ENST00000375204	
ENST00000554554	
ENST00000535776	CCDS58073
ENST00000475036	
ENST00000568013	
ENST00000497323	
ENST00000490550	
ENST00000393927	CCDS54211
ENST00000621805	CCDS73081
ENST00000613410	
ENST00000532209	
ENST00000478185	
ENST00000611151	CCDS73080
ENST00000538366	CCDS55659
ENST00000394431	CCDS63679
ENST00000596772	
ENST00000595348	
ENST00000466318	
ENST00000440321	
ENST00000414254	
ENST00000593661	
ENST00000448483	
ENST00000293350	CCDS12766
ENST00000605007	
ENST00000492776	
ENST00000594748	
ENST00000377927	
ENST00000455569	
ENST00000540132	
ENST00000371007	CCDS30745
ENST00000475669	
ENST00000259021	CCDS11554
ENST00000487383	
ENST00000409376	
ENST00000371004	
ENST00000255616	CCDS12205
ENST00000602277	
ENST00000610935	CCDS42634
ENST00000372692	CCDS48037
ENST00000424498	
ENST00000602461	
ENST00000602128	
ENST00000409070	
ENST00000544837	
ENST00000409942	
ENST00000454930	CCDS56037
ENST00000586787	
ENST00000602507	
ENST00000376729	CCDS14302
ENST00000599379	
ENST00000369452	CCDS7568
ENST00000470346	
ENST00000587279	
ENST00000600906	
ENST00000409104	CCDS59149
ENST00000480155	
ENST00000466075	
ENST00000470197	
ENST00000456532	
ENST00000448166	
ENST00000397120	CCDS9602
ENST00000603691	
ENST00000268125	CCDS32324
ENST00000218056	CCDS14302
ENST00000447169	
ENST00000509773	CCDS56036
ENST00000439373	CCDS44275
ENST00000502633	
ENST00000617984	
ENST00000599652	
ENST00000420585	
ENST00000563254	
ENST00000436320	
ENST00000489390	
ENST00000459978	
ENST00000426353	
ENST00000367764	
ENST00000510819	CCDS56038
ENST00000455361	CCDS46141
ENST00000489783	
ENST00000567787	
ENST00000451838	
ENST00000371006	CCDS30745
ENST00000564388	
ENST00000576545	
ENST00000440687	
ENST00000497305	
ENST00000475209	CCDS72804
ENST00000366508	
ENST00000265277	CCDS58095
ENST00000433137	
ENST00000623363	
ENST00000621590	
ENST00000394030	
ENST00000439184	
ENST00000480094	
ENST00000326225	CCDS1629
ENST00000322030	CCDS6907
ENST00000447852	
ENST00000593417	
ENST00000430133	
ENST00000454451	
ENST00000498119	
ENST00000598015	
ENST00000498601	
ENST00000564816	
ENST00000600265	
ENST00000594549	
ENST00000562178	
ENST00000440404	
ENST00000551847	
ENST00000483900	
ENST00000619363	
ENST00000494130	
ENST00000451439	
ENST00000477526	
ENST00000372686	
ENST00000406739	
ENST00000466009	
ENST00000478568	
ENST00000396581	CCDS69069
ENST00000477806	
ENST00000361654	
ENST00000489892	
ENST00000480217	
ENST00000416416	
ENST00000307859	CCDS4675
ENST00000480536	
ENST00000485056	
ENST00000446102	
ENST00000535852	
ENST00000372688	CCDS59150
ENST00000376724	CCDS69069
ENST00000265174	CCDS3676
ENST00000456083	
ENST00000421020	
ENST00000392293	
ENST00000574352	
ENST00000511304	
ENST00000548364	CCDS8764
ENST00000637002	
ENST00000397222	
ENST00000439523	
ENST00000498631	
ENST00000380491	
ENST00000548913	
ENST00000318833	CCDS11067
ENST00000512654	
ENST00000549398	
ENST00000486125	
ENST00000551266	
ENST00000472440	
ENST00000347310	CCDS637
ENST00000417985	
ENST00000367763	CCDS1289
ENST00000545889	
ENST00000492715	
ENST00000314014	CCDS8764
ENST00000425614	
ENST00000433063	
ENST00000502431	
ENST00000367762	CCDS53428
ENST00000504956	
ENST00000473881	
ENST00000514489	
ENST00000419095	
ENST00000503578	
ENST00000645759	
ENST00000506544	
ENST00000498800	
ENST00000512641	
ENST00000395227	
ENST00000391857	CCDS12768
ENST00000504987	
ENST00000483880	
ENST00000479279	
ENST00000498166	
ENST00000466962	
ENST00000421229	
ENST00000438196	
ENST00000495575	
ENST00000621423	
ENST00000482760	
ENST00000454774	
ENST00000264122	CCDS2948
ENST00000465717	
ENST00000432257	
ENST00000492873	
ENST00000460049	
ENST00000613587	
ENST00000498600	
ENST00000424989	
ENST00000302528	CCDS9232
ENST00000475113	
ENST00000476370	
ENST00000645425	
ENST00000465445	
ENST00000426090	
ENST00000457809	
ENST00000557391	
ENST00000354725	CCDS34747
ENST00000646499	
ENST00000413005	
ENST00000554477	
ENST00000429699	
ENST00000642241	
ENST00000234040	CCDS2545
ENST00000463020	
ENST00000555510	
ENST00000537178	CCDS9233
ENST00000479214	
ENST00000407712	
ENST00000556966	
ENST00000619767	
ENST00000646825	
ENST00000507468	
ENST00000621852	
ENST00000300303	CCDS5713
ENST00000643322	
ENST00000472072	
ENST00000501271	
ENST00000611341	
ENST00000461056	
ENST00000403724	
ENST00000405260	CCDS2545
ENST00000613274	
ENST00000554982	
ENST00000555118	
ENST00000405772	
ENST00000358649	CCDS58759
ENST00000557132	
ENST00000468621	
ENST00000447441	
ENST00000536634	
ENST00000643403	
ENST00000606154	
ENST00000557162	
ENST00000478117	
ENST00000540539	
ENST00000455377	CCDS5713
ENST00000373087	CCDS417
ENST00000548052	
ENST00000489256	
ENST00000483503	
ENST00000555789	
ENST00000438603	
ENST00000413323	
ENST00000553786	
ENST00000366504	
ENST00000492772	
ENST00000538120	
ENST00000640233	
ENST00000443752	
ENST00000555974	
ENST00000491337	
ENST00000444446	
ENST00000643192	
ENST00000475666	
ENST00000443096	
ENST00000556741	
ENST00000540338	CCDS58285
ENST00000642907	
ENST00000554977	
ENST00000487338	CCDS55694
ENST00000468166	
ENST00000556152	
ENST00000487780	
ENST00000543205	
ENST00000430933	
ENST00000540304	
ENST00000498046	
ENST00000472312	
ENST00000465900	
ENST00000419412	
ENST00000486037	
ENST00000471012	
ENST00000503477	
ENST00000403638	CCDS58758
ENST00000339986	CCDS44344
ENST00000514271	
ENST00000508874	
ENST00000371561	CCDS7031
ENST00000511996	
ENST00000484767	
ENST00000541410	
ENST00000623353	
ENST00000490403	
ENST00000511442	
ENST00000537004	
ENST00000492840	
ENST00000434134	
ENST00000556277	
ENST00000513560	
ENST00000541108	
ENST00000515466	
ENST00000493544	
ENST00000470723	
ENST00000535290	
ENST00000606697	
ENST00000467238	
ENST00000539080	
ENST00000503484	
ENST00000459710	
ENST00000442268	
ENST00000500258	
ENST00000553629	
ENST00000470463	
ENST00000506247	
ENST00000391967	CCDS1410
ENST00000624069	
ENST00000358808	CCDS9232
ENST00000492995	
ENST00000556743	
ENST00000481681	
ENST00000492978	
ENST00000620786	CCDS58285
ENST00000437780	
ENST00000489417	
ENST00000468055	
ENST00000366503	CCDS31087
ENST00000485871	
ENST00000433589	
ENST00000465879	
ENST00000367313	
ENST00000448651	
ENST00000623342	
ENST00000415234	
ENST00000556943	
ENST00000453391	
ENST00000596745	CCDS59313
ENST00000493810	
ENST00000475136	
ENST00000485940	
ENST00000451632	
ENST00000555896	
ENST00000428282	
ENST00000488842	
ENST00000452907	
ENST00000631576	
ENST00000557619	
ENST00000249363	CCDS5799
ENST00000448263	
ENST00000465049	
ENST00000229854	
ENST00000557482	
ENST00000632743	
ENST00000460152	
ENST00000474541	
ENST00000554312	
ENST00000494115	
ENST00000633953	
ENST00000446697	
ENST00000431287	
ENST00000270747	CCDS170
ENST00000633182	
ENST00000476782	
ENST00000548693	
ENST00000596288	CCDS4940
ENST00000552068	
ENST00000414775	
ENST00000478726	
ENST00000544142	CCDS2545
ENST00000557189	
ENST00000472481	
ENST00000629419	
ENST00000550384	
ENST00000553756	
ENST00000273666	CCDS43137
ENST00000484279	
ENST00000307808	CCDS3616
ENST00000554069	
ENST00000556843	
ENST00000488946	
ENST00000419835	CCDS75468
ENST00000618059	
ENST00000367760	CCDS1291
ENST00000471454	CCDS77799
ENST00000511722	
ENST00000553685	
ENST00000479992	
ENST00000554816	
ENST00000514970	
ENST00000486930	
ENST00000421471	
ENST00000553692	
ENST00000477613	
ENST00000268206	CCDS42071
ENST00000503369	
ENST00000461772	
ENST00000467825	
ENST00000321027	CCDS1961
ENST00000476448	
ENST00000395146	CCDS54775
ENST00000449495	
ENST00000476268	
ENST00000555968	
ENST00000478210	
ENST00000472879	
ENST00000492826	
ENST00000474171	
ENST00000359445	CCDS42070
ENST00000596983	
ENST00000497029	
ENST00000476888	
ENST00000471928	
ENST00000468655	
ENST00000492541	
ENST00000561340	
ENST00000409857	
ENST00000616552	CCDS4940
ENST00000441785	
ENST00000559429	
ENST00000427601	
ENST00000239461	CCDS1290
ENST00000476300	
ENST00000427862	
ENST00000350902	
ENST00000495504	
ENST00000560095	
ENST00000544085	
ENST00000556354	
ENST00000396591	CCDS3996
ENST00000471262	
ENST00000556613	
ENST00000303766	CCDS35483
ENST00000554016	
ENST00000460780	
ENST00000510750	
ENST00000561331	
ENST00000621674	CCDS74421
ENST00000557939	
ENST00000429368	
ENST00000553985	
ENST00000471122	
ENST00000469870	
ENST00000473559	CCDS3615
ENST00000557568	
ENST00000472230	
ENST00000605023	
ENST00000452349	
ENST00000497230	
ENST00000380860	CCDS34173
ENST00000503001	
ENST00000486016	
ENST00000561389	
ENST00000599536	
ENST00000481858	
ENST00000481228	
ENST00000442309	
ENST00000554403	
ENST00000557844	
ENST00000513307	
ENST00000424009	CCDS56035
ENST00000504103	
ENST00000622438	
ENST00000558974	
ENST00000470503	CCDS62943
ENST00000476867	
ENST00000454978	
ENST00000508280	
ENST00000595815	
ENST00000506484	
ENST00000502979	CCDS58955
ENST00000489760	
ENST00000555446	
ENST00000509262	
ENST00000416294	
ENST00000495280	
ENST00000503159	
ENST00000485529	
ENST00000447422	
ENST00000496573	
ENST00000514631	
ENST00000448299	CCDS44345
ENST00000541687	
ENST00000509124	
ENST00000506533	
ENST00000604219	
ENST00000309731	CCDS32283
ENST00000505678	
ENST00000343381	CCDS31088
ENST00000435742	
ENST00000493686	
ENST00000513171	
ENST00000404535	CCDS32053
ENST00000514540	
ENST00000366501	
ENST00000513980	
ENST00000512616	
ENST00000366500	
ENST00000507354	
ENST00000567662	
ENST00000508594	
ENST00000476158	
ENST00000509794	
ENST00000371550	CCDS7032
ENST00000512422	
ENST00000513937	
ENST00000510426	
ENST00000512367	
ENST00000513075	
ENST00000371546	
ENST00000623686	
ENST00000565233	
ENST00000511158	
ENST00000371555	
ENST00000360051	CCDS2548
ENST00000503101	
ENST00000404701	
ENST00000486398	
ENST00000456545	
ENST00000288014	CCDS32053
ENST00000567029	
ENST00000457012	
ENST00000503635	
ENST00000367758	CCDS41436
ENST00000564773	
ENST00000412822	
ENST00000373036	CCDS30676
ENST00000564184	
ENST00000475062	
ENST00000426136	
ENST00000557630	
ENST00000437372	
ENST00000564129	
ENST00000371553	CCDS55354
ENST00000468190	
ENST00000568594	
ENST00000456601	
ENST00000556015	CCDS58307
ENST00000367759	CCDS53429
ENST00000442851	
ENST00000371559	CCDS43910
ENST00000438457	
ENST00000391833	CCDS12784
ENST00000554970	CCDS58306
ENST00000371560	CCDS55355
ENST00000567637	
ENST00000570275	
ENST00000485413	
ENST00000452221	
ENST00000481843	
ENST00000428524	
ENST00000554789	CCDS58307
ENST00000621204	
ENST00000295898	CCDS3615
ENST00000445030	
ENST00000460273	
ENST00000372285	CCDS13393
ENST00000551281	
ENST00000562288	
ENST00000407017	
ENST00000473811	
ENST00000556545	
ENST00000462584	
ENST00000563133	
ENST00000569450	
ENST00000462714	
ENST00000504129	
ENST00000506308	
ENST00000512468	
ENST00000517695	
ENST00000523552	
ENST00000428067	
ENST00000425165	
ENST00000504008	
ENST00000517380	
ENST00000581796	
ENST00000504371	
ENST00000611504	
ENST00000372276	CCDS13394
ENST00000391832	CCDS12784
ENST00000313754	
ENST00000489238	
ENST00000439836	
ENST00000283148	CCDS58721
ENST00000344175	CCDS12784
ENST00000345127	CCDS8742
ENST00000466205	
ENST00000497604	
ENST00000639589	CCDS8742
ENST00000472531	CCDS58067
ENST00000445766	CCDS8742
ENST00000601800	
ENST00000439174	CCDS11661
ENST00000409501	CCDS46378
ENST00000476312	
ENST00000391831	CCDS12784
ENST00000491356	CCDS76278
ENST00000473338	
ENST00000640132	CCDS8742
ENST00000489304	
ENST00000541118	CCDS62302
ENST00000455697	CCDS8742
ENST00000477696	
ENST00000393909	CCDS1960
ENST00000340684	CCDS31089
ENST00000640840	
ENST00000461171	
ENST00000358788	
ENST00000543802	CCDS73057
ENST00000409374	CCDS1960
ENST00000620880	
ENST00000491848	
ENST00000620709	
ENST00000612265	
ENST00000393085	CCDS5842
ENST00000614723	
ENST00000391835	CCDS59410
ENST00000476622	
ENST00000452704	
ENST00000541242	
ENST00000367755	CCDS1292
ENST00000492255	
ENST00000435723	
ENST00000397323	CCDS6077
ENST00000400933	
ENST00000409032	CCDS58720
ENST00000589735	CCDS59509
ENST00000453233	
ENST00000622419	
ENST00000640055	CCDS8742
ENST00000566446	
ENST00000419211	
ENST00000639958	CCDS8742
ENST00000530212	
ENST00000423067	
ENST00000391830	
ENST00000272937	CCDS2527
ENST00000534514	
ENST00000469434	
ENST00000599525	
ENST00000470053	
ENST00000441952	
ENST00000449887	
ENST00000431171	
ENST00000482622	
ENST00000462219	
ENST00000472784	
ENST00000548696	CCDS8742
ENST00000444965	
ENST00000479749	
ENST00000391834	CCDS12784
ENST00000639566	CCDS8742
ENST00000478457	
ENST00000314100	CCDS43458
ENST00000409160	
ENST00000266085	CCDS13911
ENST00000339877	CCDS34876
ENST00000397642	
ENST00000409002	CCDS46556
ENST00000552240	CCDS8742
ENST00000472048	
ENST00000613009	
ENST00000409182	
ENST00000495463	
ENST00000428687	
ENST00000463200	
ENST00000640361	
ENST00000446798	
ENST00000466089	
ENST00000474526	
ENST00000640946	
ENST00000470465	
ENST00000481247	CCDS47418
ENST00000417803	
ENST00000416298	
ENST00000421406	
ENST00000461885	
ENST00000552108	
ENST00000466560	
ENST00000640801	
ENST00000491537	
ENST00000409574	CCDS63180
ENST00000606173	
ENST00000320203	CCDS6077
ENST00000488547	
ENST00000416602	
ENST00000440744	
ENST00000551050	
ENST00000472361	
ENST00000606212	
ENST00000476880	
ENST00000352103	
ENST00000391971	CCDS2548
ENST00000409356	
ENST00000606454	
ENST00000444193	
ENST00000547113	
ENST00000412466	
ENST00000436051	
ENST00000640646	
ENST00000494840	
ENST00000489784	
ENST00000450098	
ENST00000472952	
ENST00000482304	
ENST00000367754	
ENST00000414507	
ENST00000463799	
ENST00000639414	
ENST00000639957	
ENST00000552200	
ENST00000639588	
ENST00000287771	CCDS34875
ENST00000457835	
ENST00000639860	
ENST00000475474	
ENST00000621405	
ENST00000436241	
ENST00000236166	
ENST00000517860	
ENST00000479774	
ENST00000633725	
ENST00000419706	CCDS54998
ENST00000547729	
ENST00000445293	
ENST00000469175	
ENST00000435996	
ENST00000328403	
ENST00000479621	
ENST00000550858	
ENST00000497373	
ENST00000437569	
ENST00000222990	CCDS5331
ENST00000629082	
ENST00000498633	
ENST00000462139	
ENST00000454735	
ENST00000403056	
ENST00000426484	
ENST00000401990	CCDS63195
ENST00000408958	
ENST00000480807	
ENST00000623020	
ENST00000604229	
ENST00000228476	CCDS9122
ENST00000483426	
ENST00000485383	
ENST00000474920	
ENST00000479689	
ENST00000407971	
ENST00000466902	
ENST00000419904	
ENST00000435060	
ENST00000461048	
ENST00000438279	
ENST00000547122	
ENST00000422841	
ENST00000457335	
ENST00000606901	
ENST00000600213	
ENST00000606674	
ENST00000455705	
ENST00000486071	
ENST00000445909	
ENST00000547768	
ENST00000445290	
ENST00000457286	
ENST00000474055	
ENST00000435336	
ENST00000436795	
ENST00000492126	
ENST00000225387	CCDS11249
ENST00000549215	
ENST00000358763	CCDS13908
ENST00000403304	
ENST00000547166	
ENST00000494722	
ENST00000411484	
ENST00000435570	
ENST00000546552	
ENST00000484605	
ENST00000447136	
ENST00000308354	CCDS6032
ENST00000614208	
ENST00000419693	
ENST00000452226	
ENST00000397760	
ENST00000483062	
ENST00000467095	
ENST00000397761	
ENST00000494824	
ENST00000461446	
ENST00000462147	
ENST00000624358	
ENST00000616289	
ENST00000438938	
ENST00000436754	
ENST00000434955	
ENST00000459990	
ENST00000468922	
ENST00000466211	
ENST00000426493	
ENST00000462268	
ENST00000402092	CCDS2548
ENST00000595500	
ENST00000467824	
ENST00000429812	
ENST00000472027	
ENST00000484740	
ENST00000285949	CCDS7425
ENST00000441821	
ENST00000412575	
ENST00000345093	CCDS8909
ENST00000473479	
ENST00000409141	CCDS34861
ENST00000624651	
ENST00000441533	
ENST00000619146	
ENST00000587467	
ENST00000600067	
ENST00000332840	
ENST00000444982	
ENST00000588358	
ENST00000265810	CCDS34860
ENST00000428201	
ENST00000596435	
ENST00000464128	
ENST00000409417	
ENST00000420800	
ENST00000294753	CCDS1631
ENST00000425899	
ENST00000452180	
ENST00000467971	
ENST00000436256	
ENST00000443492	
ENST00000461277	
ENST00000416159	
ENST00000437066	
ENST00000432333	
ENST00000291715	CCDS12829
ENST00000448520	
ENST00000484648	
ENST00000357166	CCDS35395
ENST00000254657	CCDS2528
ENST00000491330	
ENST00000593841	
ENST00000300853	CCDS12662
ENST00000429791	
ENST00000622226	
ENST00000337080	CCDS12939
ENST00000420786	
ENST00000601435	CCDS12829
ENST00000371064	CCDS35395
ENST00000423698	
ENST00000372926	CCDS83482
ENST00000491417	
ENST00000475823	
ENST00000478225	
ENST00000587195	
ENST00000433917	
ENST00000449239	
ENST00000520161	
ENST00000209929	CCDS1293
ENST00000523115	
ENST00000586123	
ENST00000406492	
ENST00000302278	CCDS7174
ENST00000519647	
ENST00000477903	
ENST00000366210	
ENST00000491039	
ENST00000521816	
ENST00000462643	
ENST00000587664	
ENST00000457874	
ENST00000431643	
ENST00000588738	
ENST00000225388	CCDS32600
ENST00000476841	
ENST00000489354	
ENST00000520191	
ENST00000592949	CCDS59426
ENST00000340192	CCDS54279
ENST00000484167	
ENST00000529935	
ENST00000464275	
ENST00000579665	
ENST00000617180	
ENST00000593100	
ENST00000421717	
ENST00000372927	CCDS14479
ENST00000523717	
ENST00000597551	CCDS12767
ENST00000590701	
ENST00000493513	
ENST00000588203	
ENST00000522708	
ENST00000430216	
ENST00000591636	
ENST00000488427	
ENST00000355768	
ENST00000483192	
ENST00000547967	
ENST00000614502	
ENST00000481500	
ENST00000423383	CCDS14479
ENST00000488431	
ENST00000494395	
ENST00000591564	
ENST00000600084	
ENST00000498391	
ENST00000431832	
ENST00000589165	CCDS12662
ENST00000443561	
ENST00000445907	CCDS5843
ENST00000637634	
ENST00000440136	
ENST00000587236	
ENST00000394013	CCDS8910
ENST00000519359	
ENST00000339162	CCDS6032
ENST00000393716	CCDS43136
ENST00000592171	
ENST00000484258	
ENST00000451310	
ENST00000013807	CCDS12663
ENST00000471195	
ENST00000466380	CCDS54627
ENST00000304735	CCDS10514
ENST00000622702	
ENST00000481598	
ENST00000522694	
ENST00000614139	
ENST00000616972	CCDS74682
ENST00000592410	
ENST00000450586	
ENST00000264663	CCDS3949
ENST00000474090	
ENST00000522099	
ENST00000615398	
ENST00000592444	
ENST00000552656	CCDS8909
ENST00000619260	
ENST00000414896	
ENST00000354232	CCDS33085
ENST00000480591	
ENST00000450780	
ENST00000611220	
ENST00000548120	
ENST00000551711	
ENST00000344920	CCDS3949
ENST00000552244	
ENST00000611866	
ENST00000320658	CCDS5843
ENST00000521370	
ENST00000430850	
ENST00000337940	CCDS2995
ENST00000587888	
ENST00000523104	
ENST00000549038	
ENST00000296486	CCDS3682
ENST00000447849	
ENST00000589381	
ENST00000512996	CCDS82994
ENST00000453373	CCDS5843
ENST00000592083	
ENST00000614593	
ENST00000519657	
ENST00000455124	
ENST00000549119	
ENST00000357970	CCDS2139
ENST00000411864	CCDS54793
ENST00000309244	CCDS12828
ENST00000413899	
ENST00000493757	
ENST00000401861	CCDS5843
ENST00000638727	CCDS54627
ENST00000204637	CCDS62753
ENST00000515208	
ENST00000640105	CCDS43136
ENST00000520916	
ENST00000548225	
ENST00000454750	
ENST00000506893	
ENST00000596253	
ENST00000520971	
ENST00000550379	
ENST00000512646	CCDS54792
ENST00000503651	
ENST00000594361	
ENST00000586239	
ENST00000484088	
ENST00000371531	CCDS7427
ENST00000592905	
ENST00000456436	
ENST00000597642	
ENST00000615206	CCDS8909
ENST00000480226	
ENST00000592023	
ENST00000414810	
ENST00000513390	
ENST00000510706	CCDS82944
ENST00000593992	
ENST00000593789	
ENST00000454820	
ENST00000517521	
ENST00000598184	
ENST00000588300	
ENST00000503059	
ENST00000600974	
ENST00000589214	
ENST00000503912	
ENST00000439694	
ENST00000600429	CCDS12767
ENST00000592183	
ENST00000224356	CCDS7426
ENST00000505233	
ENST00000594009	CCDS12767
ENST00000442688	
ENST00000425981	
ENST00000622925	
ENST00000608269	
ENST00000511923	
ENST00000458424	
ENST00000599888	
ENST00000417820	
ENST00000593422	
ENST00000474568	
ENST00000509402	
ENST00000453822	
ENST00000595510	CCDS62753
ENST00000523643	
ENST00000624589	
ENST00000519753	
ENST00000512320	
ENST00000487191	
ENST00000623162	
ENST00000623026	
ENST00000598555	
ENST00000488494	
ENST00000510723	
ENST00000625202	
ENST00000471403	
ENST00000456772	
ENST00000598472	
ENST00000534049	
ENST00000437302	
ENST00000597914	
ENST00000475184	
ENST00000528877	
ENST00000471854	
ENST00000417122	
ENST00000486924	
ENST00000441618	
ENST00000427687	
ENST00000464001	
ENST00000449876	
ENST00000493758	
ENST00000462035	
ENST00000472147	
ENST00000555699	
ENST00000391548	
ENST00000414670	
ENST00000545241	
ENST00000594151	
ENST00000439974	
ENST00000396033	CCDS7174
ENST00000223114	CCDS5714
ENST00000423113	
ENST00000565494	
ENST00000432033	
ENST00000440203	
ENST00000587106	
ENST00000468834	
ENST00000595633	
ENST00000549477	
ENST00000309950	CCDS33307
ENST00000434768	
ENST00000427828	
ENST00000379423	CCDS75643
ENST00000610906	
ENST00000423444	
ENST00000618357	
ENST00000611914	CCDS75333
ENST00000619147	
ENST00000587049	
ENST00000409042	
ENST00000589182	
ENST00000518069	CCDS54925
ENST00000343761	
ENST00000422184	
ENST00000418467	
ENST00000393040	CCDS42744
ENST00000615864	
ENST00000621326	
ENST00000629087	
ENST00000348750	CCDS2143
ENST00000505191	
ENST00000628939	
ENST00000373865	
ENST00000378105	
ENST00000625262	
ENST00000334869	CCDS9904
ENST00000625415	
ENST00000411729	
ENST00000259238	CCDS2141
ENST00000517417	CCDS54922
ENST00000555169	
ENST00000346226	CCDS2142
ENST00000575546	
ENST00000583427	
ENST00000393041	CCDS42743
ENST00000450890	
ENST00000508798	
ENST00000414157	
ENST00000351659	CCDS2140
ENST00000572467	CCDS58418
ENST00000608489	
ENST00000352848	CCDS2137
ENST00000575898	CCDS82043
ENST00000409586	CCDS56527
ENST00000601612	
ENST00000316724	CCDS2138
ENST00000575334	
ENST00000572274	
ENST00000250076	CCDS11068
ENST00000617670	CCDS1294
ENST00000462958	
ENST00000289989	CCDS34862
ENST00000574735	
ENST00000367750	CCDS1294
ENST00000470544	
ENST00000571252	CCDS58979
ENST00000397898	
ENST00000453427	
ENST00000409400	CCDS46403
ENST00000475994	
ENST00000612927	CCDS75331
ENST00000495957	
ENST00000469112	
ENST00000614574	CCDS75708
ENST00000596916	
ENST00000573015	
ENST00000354841	CCDS1294
ENST00000305798	CCDS3646
ENST00000615384	CCDS75337
ENST00000615223	
ENST00000570486	
ENST00000459868	
ENST00000423051	
ENST00000519479	CCDS54928
ENST00000572468	
ENST00000472893	
ENST00000469711	
ENST00000575538	
ENST00000502926	
ENST00000383562	
ENST00000571076	
ENST00000402921	CCDS60351
ENST00000507007	
ENST00000456042	
ENST00000466111	
ENST00000505184	
ENST00000463572	
ENST00000343550	CCDS12453
ENST00000442932	
ENST00000484253	
ENST00000617094	CCDS75349
ENST00000511753	
ENST00000610539	
ENST00000515440	
ENST00000534991	
ENST00000557434	
ENST00000509168	
ENST00000518970	
ENST00000496175	
ENST00000515287	
ENST00000455034	
ENST00000393218	CCDS9904
ENST00000511651	
ENST00000454773	
ENST00000557609	
ENST00000511800	
ENST00000303077	CCDS1822
ENST00000507167	
ENST00000465796	
ENST00000600603	CCDS82379
ENST00000497228	
ENST00000425348	
ENST00000411944	
ENST00000505408	
ENST00000222305	CCDS12452
ENST00000423433	
ENST00000428438	
ENST00000332859	CCDS33587
ENST00000595068	
ENST00000488811	
ENST00000475780	
ENST00000479153	
ENST00000247883	CCDS5869
ENST00000325995	CCDS43766
ENST00000397893	
ENST00000442821	
ENST00000602076	
ENST00000602226	
ENST00000466861	
ENST00000262345	CCDS638
ENST00000427020	
ENST00000518633	
ENST00000379134	CCDS82329
ENST00000556790	
ENST00000413669	
ENST00000524355	
ENST00000371000	CCDS58006
ENST00000356392	CCDS42501
ENST00000557725	
ENST00000360876	CCDS5332
ENST00000411651	CCDS68220
ENST00000556097	
ENST00000441640	
ENST00000562322	
ENST00000554189	
ENST00000378479	
ENST00000602164	
ENST00000561906	
ENST00000454673	
ENST00000553802	
ENST00000601638	
ENST00000567448	
ENST00000430650	
ENST00000594064	
ENST00000557694	
ENST00000465396	
ENST00000544434	CCDS58007
ENST00000413917	
ENST00000598058	
ENST00000541374	CCDS72805
ENST00000554397	
ENST00000524394	
ENST00000554919	
ENST00000593708	
ENST00000554080	
ENST00000553371	
ENST00000611398	
ENST00000557315	
ENST00000553918	
ENST00000397011	CCDS5332
ENST00000524295	
ENST00000557034	
ENST00000618371	
ENST00000463229	
ENST00000607959	
ENST00000367749	CCDS1295
ENST00000596380	
ENST00000599471	
ENST00000462992	
ENST00000524034	
ENST00000612995	
ENST00000518431	
ENST00000597671	
ENST00000523605	
ENST00000306593	CCDS4262
ENST00000480136	
ENST00000599625	
ENST00000463026	
ENST00000600341	
ENST00000468250	
ENST00000628895	
ENST00000292562	CCDS47944
ENST00000624928	
ENST00000594264	
ENST00000450334	
ENST00000629856	
ENST00000466199	
ENST00000600898	
ENST00000625053	
ENST00000591345	
ENST00000599419	
ENST00000627873	
ENST00000525191	
ENST00000421987	
ENST00000491764	
ENST00000626883	
ENST00000613314	CCDS75346
ENST00000530353	
ENST00000631254	
ENST00000475415	
ENST00000455540	
ENST00000334268	CCDS55053
ENST00000333039	CCDS33647
ENST00000640136	CCDS33647
ENST00000468611	
ENST00000628709	CCDS59034
ENST00000591179	CCDS77237
ENST00000383270	
ENST00000628506	
ENST00000465670	
ENST00000494658	
ENST00000586836	
ENST00000487027	
ENST00000628495	
ENST00000604197	
ENST00000361029	
ENST00000593281	
ENST00000541631	
ENST00000542443	CCDS59035
ENST00000543705	
ENST00000485070	CCDS64763
ENST00000598632	
ENST00000422596	
ENST00000601501	
ENST00000546248	CCDS75511
ENST00000489815	
ENST00000484425	
ENST00000430436	
ENST00000462393	
ENST00000527246	CCDS5190
ENST00000466603	
ENST00000396134	CCDS61876
ENST00000554103	
ENST00000489829	
ENST00000252085	CCDS4260
ENST00000493738	
ENST00000432656	
ENST00000598175	
ENST00000520149	
ENST00000469348	
ENST00000622826	
ENST00000484956	
ENST00000455007	
ENST00000477911	
ENST00000619750	CCDS75329
ENST00000611983	
ENST00000621227	
ENST00000378961	CCDS13092
ENST00000253812	CCDS47290
ENST00000307877	CCDS11738
ENST00000605278	
ENST00000582031	
ENST00000610966	CCDS73520
ENST00000612467	
ENST00000455042	
ENST00000396138	
ENST00000588643	
ENST00000488832	
ENST00000551211	
ENST00000568332	
ENST00000638125	
ENST00000611950	CCDS75348
ENST00000202677	CCDS46584
ENST00000637818	
ENST00000550436	
ENST00000582940	
ENST00000546618	
ENST00000548229	
ENST00000471558	
ENST00000427175	
ENST00000551683	
ENST00000570689	CCDS10583
ENST00000495793	
ENST00000570331	
ENST00000424981	
ENST00000315184	CCDS5804
