Transcript stable ID	RefSeq mRNA ID
ENST00000533120	
ENST00000470441	
ENST00000467535	
ENST00000557987	
ENST00000598083	
ENST00000535472	
ENST00000481732	
ENST00000542812	
ENST00000563642	
ENST00000448767	
ENST00000344273	NM_138324
ENST00000552253	
ENST00000462155	
ENST00000540606	
ENST00000534459	
ENST00000434469	
ENST00000461876	
ENST00000425417	
ENST00000496468	
ENST00000425034	
ENST00000601937	
ENST00000583019	
ENST00000477543	
ENST00000526714	
ENST00000269080	NM_007168
ENST00000497357	
ENST00000547715	
ENST00000260653	NM_005413
ENST00000482361	
ENST00000555317	
ENST00000467308	
ENST00000533083	
ENST00000535603	NM_001197079
ENST00000599627	
ENST00000538334	
ENST00000528534	
ENST00000608064	
ENST00000602163	
ENST00000463690	
ENST00000406961	
ENST00000532862	
ENST00000409312	
ENST00000535463	
ENST00000433676	
ENST00000555557	
ENST00000374409	NM_001199012
ENST00000293371	NM_053283
ENST00000538223	
ENST00000469850	
ENST00000533582	
ENST00000394251	
ENST00000541179	NM_001135935
ENST00000541179	NM_001135936
ENST00000609134	
ENST00000376325	NM_001145176
ENST00000586539	
ENST00000451491	NM_005706
ENST00000274516	
ENST00000541707	
ENST00000380184	NM_145053
ENST00000392950	NM_153335
ENST00000392950	NM_001165969
ENST00000392950	NM_001003786
ENST00000539404	
ENST00000409060	
ENST00000539612	
ENST00000524832	
ENST00000546086	
ENST00000363554	
ENST00000416792	
ENST00000536094	
ENST00000546807	
ENST00000588458	
ENST00000556380	
ENST00000496780	
ENST00000529971	
ENST00000531010	
ENST00000492936	
ENST00000434077	
ENST00000541405	
ENST00000224652	NM_001001976
ENST00000608317	
ENST00000441255	
ENST00000456047	
ENST00000451516	NM_001206971
ENST00000531859	
ENST00000360485	
ENST00000522350	
ENST00000495672	
ENST00000541652	
ENST00000398181	NM_138325
ENST00000398181	NM_138323
ENST00000467278	
ENST00000569855	
ENST00000509570	
ENST00000549333	
ENST00000586292	
ENST00000003583	NM_178122
ENST00000405141	
ENST00000475169	
ENST00000544442	
ENST00000470659	
ENST00000591459	
ENST00000399878	NM_015187
ENST00000423386	
ENST00000534254	
ENST00000331826	
ENST00000536112	
ENST00000589980	
ENST00000470623	
ENST00000379037	
ENST00000542875	
ENST00000555535	
ENST00000402281	NM_001282327
ENST00000416226	
ENST00000433778	
ENST00000264868	
ENST00000547021	
ENST00000541481	NM_001286666
ENST00000476572	
ENST00000584890	
ENST00000390666	NM_032028
ENST00000536416	
ENST00000562304	
ENST00000408688	
ENST00000553923	
ENST00000407230	
ENST00000582963	
ENST00000493992	
ENST00000569328	
ENST00000441668	
ENST00000528426	
ENST00000369040	
ENST00000556445	
ENST00000443741	
ENST00000539871	
ENST00000483904	
ENST00000553277	
ENST00000556992	
ENST00000469568	
ENST00000472159	
ENST00000536837	
ENST00000478511	
ENST00000533056	
ENST00000498779	
ENST00000474210	
ENST00000331159	
ENST00000461188	
ENST00000569452	
ENST00000302003	NM_016820
ENST00000302003	NM_002542
ENST00000216774	NM_003136
ENST00000395856	
ENST00000467490	
ENST00000533059	
ENST00000309295	NM_001099409
ENST00000513416	
ENST00000472541	
ENST00000408434	
ENST00000545801	
ENST00000512286	
ENST00000530939	
ENST00000546080	NM_001146282
ENST00000363192	
ENST00000486198	
ENST00000533237	
ENST00000487638	
ENST00000589680	
ENST00000405677	NM_001282328
ENST00000525225	
ENST00000354980	
ENST00000603858	
ENST00000297158	NM_012159
ENST00000447141	
ENST00000494241	
ENST00000344395	
ENST00000590614	
ENST00000531106	
ENST00000488719	
ENST00000525840	
ENST00000493773	
ENST00000502949	
ENST00000478065	
ENST00000526990	
ENST00000589060	
ENST00000409407	
ENST00000399583	NM_018059
ENST00000453237	NM_001168298
ENST00000536366	
ENST00000478939	
ENST00000344629	
ENST00000528154	
ENST00000348332	NM_147233
ENST00000348332	NM_003743
ENST00000564761	
ENST00000577233	NM_014598
ENST00000479108	
ENST00000533465	
ENST00000402284	
ENST00000415392	
ENST00000366855	
ENST00000411685	
ENST00000510448	
ENST00000322175	NM_198479
ENST00000462802	
ENST00000483421	
ENST00000438966	
ENST00000414821	
ENST00000336174	NM_001003787
ENST00000538539	
ENST00000498734	
ENST00000288599	NM_147223
ENST00000449014	
ENST00000493576	
ENST00000568279	
ENST00000507618	
ENST00000470483	
ENST00000455081	
ENST00000582026	
ENST00000473130	
ENST00000415669	NM_001039651
ENST00000415419	
ENST00000335214	
ENST00000394231	
ENST00000584132	
ENST00000535759	
ENST00000529099	
ENST00000302036	NM_016821
ENST00000509290	
ENST00000580660	
ENST00000469399	
ENST00000461991	
ENST00000447461	
ENST00000336976	NM_013398
ENST00000494299	
ENST00000380387	
ENST00000564443	
ENST00000514321	
ENST00000577810	NM_032339
ENST00000492262	
ENST00000323541	
ENST00000303077	NM_016932
ENST00000586978	
ENST00000433478	
ENST00000471920	
ENST00000440788	
ENST00000589870	
ENST00000425424	
ENST00000543447	
ENST00000353662	
ENST00000472758	
ENST00000406208	
ENST00000484211	
ENST00000591511	
ENST00000529596	
ENST00000441019	
ENST00000563482	
ENST00000477762	
ENST00000457174	
ENST00000543508	
ENST00000513364	
ENST00000488126	
ENST00000591551	
ENST00000448200	
ENST00000498164	
ENST00000288861	NM_001029881
ENST00000433575	
ENST00000423923	
ENST00000510880	
ENST00000460310	
ENST00000419980	
ENST00000533364	
ENST00000436250	
ENST00000456270	
ENST00000466614	
ENST00000468303	
ENST00000430680	
ENST00000513691	
ENST00000318507	NM_001557
ENST00000449825	NM_001142675
ENST00000561845	
ENST00000538469	
ENST00000364196	
ENST00000322653	NM_001005289
ENST00000527214	
ENST00000467368	
ENST00000497384	
ENST00000364562	
ENST00000514872	
ENST00000571914	
ENST00000453818	
ENST00000259727	NM_006877
ENST00000565506	
ENST00000438866	
ENST00000296786	NM_145049
ENST00000403670	
ENST00000435254	
ENST00000405346	
ENST00000444783	
ENST00000492986	
ENST00000529056	
ENST00000422912	
ENST00000454148	
ENST00000565133	
ENST00000435187	
ENST00000443931	
ENST00000521738	
ENST00000427164	
ENST00000345043	NM_001005162
ENST00000535141	
ENST00000574882	
ENST00000483261	
ENST00000449672	
ENST00000447001	NM_001165970
ENST00000411490	
ENST00000394417	NM_001001521
ENST00000571707	
ENST00000543191	
ENST00000454838	NM_001142676
ENST00000519276	
ENST00000408634	
ENST00000518578	
ENST00000436185	
ENST00000498488	
ENST00000339511	NM_016819
ENST00000508775	NM_003730
ENST00000333674	
ENST00000336845	
ENST00000428565	
ENST00000420797	
ENST00000544145	
ENST00000582137	
ENST00000608114	
ENST00000363043	
ENST00000483528	
ENST00000418878	
ENST00000536091	
ENST00000540478	
ENST00000578855	
ENST00000441641	
ENST00000436092	
ENST00000535655	
ENST00000540189	
ENST00000430997	
ENST00000475760	
ENST00000419326	
ENST00000492753	
ENST00000448381	
ENST00000355812	
ENST00000377802	
ENST00000572675	
ENST00000572731	
ENST00000426970	
ENST00000457549	
ENST00000415356	
ENST00000427186	
ENST00000337248	NM_001199014
ENST00000337248	NM_001199013
ENST00000409429	NM_001197260
ENST00000438389	NM_001136202
ENST00000438335	
ENST00000418669	
ENST00000580039	
ENST00000257626	NM_017439
ENST00000434232	
ENST00000328585	NM_031945
ENST00000485132	
ENST00000590921	
ENST00000421787	
ENST00000462154	
ENST00000579340	
ENST00000439998	
ENST00000418796	
ENST00000482866	
ENST00000564052	
ENST00000440416	
ENST00000576880	
ENST00000569969	
ENST00000466642	
ENST00000449570	NM_016829
ENST00000503199	
ENST00000510083	
ENST00000578008	
ENST00000408398	
ENST00000571148	
ENST00000474686	
ENST00000369042	
ENST00000484142	
ENST00000567209	
ENST00000578801	
ENST00000549530	
ENST00000537078	
ENST00000476238	
ENST00000573709	
ENST00000380411	
ENST00000548062	
ENST00000440473	
ENST00000419535	
ENST00000415112	
ENST00000561471	
ENST00000571326	
ENST00000570680	
ENST00000295683	NM_000634
ENST00000408230	
ENST00000461304	
ENST00000429433	NM_001080450
ENST00000581243	
ENST00000393674	NM_012180
ENST00000426477	
ENST00000597953	
ENST00000581505	
ENST00000567688	
ENST00000563685	
ENST00000448974	
ENST00000489920	
ENST00000577375	
ENST00000492307	
ENST00000562618	
ENST00000459167	
ENST00000482668	
ENST00000580338	
ENST00000565800	
ENST00000410937	
ENST00000521184	
ENST00000524042	
ENST00000483262	
ENST00000409068	
ENST00000425675	
ENST00000458995	
ENST00000579549	
ENST00000465880	
ENST00000302008	NM_016828
ENST00000308831	NM_014578
ENST00000390149	
ENST00000582030	
ENST00000444217	
ENST00000354200	NM_144628
ENST00000520258	
ENST00000440748	
ENST00000533360	
ENST00000560287	
ENST00000467648	
ENST00000579318	
ENST00000503293	
ENST00000425665	
ENST00000334003	
ENST00000529179	
ENST00000363243	
ENST00000579350	
ENST00000532559	
ENST00000584110	
ENST00000523475	
ENST00000364696	
ENST00000589144	
ENST00000028008	
ENST00000493219	
ENST00000434084	
ENST00000580288	
ENST00000085068	NM_001136201
ENST00000085068	NM_024710
ENST00000518829	
ENST00000478180	
ENST00000549008	
ENST00000538741	
ENST00000320802	
ENST00000497510	
ENST00000288513	
ENST00000494633	
ENST00000467705	
ENST00000454177	
ENST00000515664	
ENST00000430584	
ENST00000491347	
ENST00000483461	
ENST00000587226	
ENST00000307897	NM_017975
ENST00000307897	NM_001287823
ENST00000302909	NM_002246
ENST00000437554	
ENST00000578507	
ENST00000383826	NM_016827
ENST00000460623	
ENST00000479030	
ENST00000441685	
ENST00000480679	
ENST00000354883	NM_173471
ENST00000513696	
ENST00000441833	
ENST00000499370	
ENST00000589080	
ENST00000441094	
ENST00000490153	
ENST00000429705	NM_001100594
ENST00000483108	
ENST00000541225	
ENST00000421622	
ENST00000489113	
ENST00000429146	
ENST00000311417	NM_022470
ENST00000396057	NM_012182
ENST00000589533	
ENST00000591718	
ENST00000432857	
ENST00000478865	
ENST00000460666	
ENST00000336733	NM_001164796
ENST00000296088	NM_017719
ENST00000590359	
ENST00000418902	
ENST00000446801	NM_001287821
ENST00000589108	
ENST00000374500	NM_001014433
ENST00000487469	
ENST00000560857	
ENST00000587206	
ENST00000463557	
ENST00000423301	
ENST00000426518	
ENST00000558693	
ENST00000494143	
ENST00000358165	
ENST00000563698	
ENST00000352937	
ENST00000430902	
ENST00000493222	
ENST00000565627	
ENST00000285018	NM_004625
ENST00000432729	NM_152240
ENST00000496851	
ENST00000505671	
ENST00000479249	
ENST00000477715	
ENST00000383825	
ENST00000467400	
ENST00000489346	
ENST00000419765	NM_001139456
ENST00000416333	
ENST00000453092	
ENST00000564309	
ENST00000487640	
ENST00000428549	
ENST00000477300	
ENST00000509073	
ENST00000233668	NM_001381
ENST00000497808	
ENST00000392125	
ENST00000585850	
ENST00000482640	
ENST00000602976	
ENST00000380062	NM_025103
ENST00000567926	
ENST00000466965	
ENST00000437827	
ENST00000414084	
ENST00000564179	
ENST00000349503	NM_016826
ENST00000436657	NM_174959
ENST00000585531	
ENST00000497117	
ENST00000462810	
ENST00000488613	
ENST00000518614	
ENST00000488034	NM_001014837
ENST00000488034	NM_015921
ENST00000488034	NM_001014838
ENST00000488034	NM_001014840
ENST00000477047	
ENST00000430004	NM_001284361
ENST00000440943	
ENST00000565960	
ENST00000430352	
ENST00000484791	
ENST00000340004	
ENST00000427030	
ENST00000549011	
ENST00000558478	
ENST00000481892	
ENST00000607266	
ENST00000410294	
ENST00000552558	
ENST00000429045	NM_001099224
ENST00000362934	
ENST00000468628	
ENST00000423102	
ENST00000529225	NM_001278542
ENST00000548007	
ENST00000517866	
ENST00000439590	NM_001035258
ENST00000561583	
ENST00000337130	NM_006759
ENST00000364918	
ENST00000287078	NM_173555
ENST00000562645	
ENST00000494236	
ENST00000316087	
ENST00000548424	
ENST00000567816	
ENST00000544802	
ENST00000482986	
ENST00000550663	
ENST00000392296	NM_033030
ENST00000569489	
ENST00000565988	
ENST00000475550	
ENST00000564580	
ENST00000274432	NM_031952
ENST00000335494	NM_001040273
ENST00000549925	
ENST00000484056	
ENST00000359901	
ENST00000432585	
ENST00000551790	
ENST00000494751	
ENST00000359173	
ENST00000379990	
ENST00000433700	NM_001099223
ENST00000488245	
ENST00000607407	
ENST00000464350	
ENST00000389821	
ENST00000409085	NM_014911
ENST00000311111	
ENST00000489917	
ENST00000470101	
ENST00000479086	
ENST00000528804	
ENST00000443698	NM_001099222
ENST00000488478	
ENST00000528399	
ENST00000413054	
ENST00000497883	
ENST00000264265	NM_020169
ENST00000411862	
ENST00000443455	
ENST00000429245	
ENST00000554422	NM_001256588
ENST00000489958	
ENST00000395899	
ENST00000531396	
ENST00000605356	
ENST00000453257	
ENST00000530646	
ENST00000427965	
ENST00000445915	
ENST00000482206	
ENST00000524385	
ENST00000440505	
ENST00000585282	
ENST00000489327	
ENST00000566038	
ENST00000452913	
ENST00000357578	NM_001080
ENST00000413819	
ENST00000539831	
ENST00000474924	
ENST00000547990	
ENST00000529123	
ENST00000258456	NM_007227
ENST00000321801	NM_197970
ENST00000530411	
ENST00000406297	
ENST00000278174	NM_032320
ENST00000419390	
ENST00000524609	
ENST00000491546	
ENST00000496334	
ENST00000431071	
ENST00000362686	
ENST00000584577	NM_000999
ENST00000526500	
ENST00000609522	
ENST00000483224	
ENST00000530645	
ENST00000467999	
ENST00000480318	
ENST00000526418	
ENST00000426413	
ENST00000427089	
ENST00000534490	
ENST00000607659	
ENST00000470281	
ENST00000265343	NM_014423
ENST00000482684	
ENST00000350082	NM_014920
ENST00000417928	
ENST00000527102	
ENST00000496966	
ENST00000469203	
ENST00000518322	NM_145269
ENST00000215838	
ENST00000475462	
ENST00000347785	NM_014207
ENST00000434976	
ENST00000374484	
ENST00000528433	
ENST00000546809	
ENST00000495836	
ENST00000429494	
ENST00000475191	
ENST00000468827	
ENST00000487042	
ENST00000464613	
ENST00000547958	
ENST00000256692	
ENST00000423350	
ENST00000544014	
ENST00000433157	
ENST00000356971	NM_016513
ENST00000338883	NM_001001671
ENST00000495239	
ENST00000336399	
ENST00000348925	NM_170740
ENST00000429631	
ENST00000465956	
ENST00000491621	
ENST00000378595	
ENST00000471775	
ENST00000550498	
ENST00000530907	
ENST00000486206	
ENST00000522324	
ENST00000533498	
ENST00000369037	NM_020381
ENST00000545609	
ENST00000472047	
ENST00000461002	
ENST00000308796	NM_058173
ENST00000380055	NM_022901
ENST00000415221	
ENST00000449476	
ENST00000492192	
ENST00000440279	
ENST00000595481	
ENST00000465515	
ENST00000544089	
ENST00000449027	
ENST00000436954	
ENST00000459246	
ENST00000494536	
ENST00000482770	
ENST00000478588	
ENST00000495020	
ENST00000369031	
ENST00000566970	
ENST00000484768	
ENST00000487637	
ENST00000479394	
ENST00000278302	NM_058166
ENST00000278302	NM_001198645
ENST00000480493	
ENST00000516600	
ENST00000450638	
ENST00000298681	NM_014579
ENST00000375688	
ENST00000216407	
ENST00000411010	
ENST00000492697	
ENST00000219758	
ENST00000554128	
ENST00000528120	
ENST00000441771	
ENST00000282278	NM_001284358
ENST00000468519	
ENST00000542626	
ENST00000453874	
ENST00000405742	NM_000355
ENST00000451927	
ENST00000516177	
ENST00000504334	
ENST00000523577	
ENST00000536651	
ENST00000437254	
ENST00000390843	
ENST00000448376	
ENST00000420556	
ENST00000407817	NM_001184726
ENST00000364684	
ENST00000374496	
ENST00000423702	
ENST00000435879	
ENST00000486423	
ENST00000608473	
ENST00000598519	NM_033113
ENST00000459410	
ENST00000471659	
ENST00000492510	
ENST00000546278	
ENST00000418195	
ENST00000591164	
ENST00000359421	
ENST00000493542	
ENST00000427342	
ENST00000525864	
ENST00000487497	
ENST00000434712	
ENST00000552501	
ENST00000414372	
ENST00000313598	
ENST00000525661	
ENST00000525601	
ENST00000522803	
ENST00000391718	
ENST00000432392	
ENST00000410940	
ENST00000525108	
ENST00000391574	
ENST00000467576	
ENST00000457163	
ENST00000423990	NM_001283034
ENST00000532261	
ENST00000419970	
ENST00000424369	
ENST00000487013	
ENST00000429385	
ENST00000520937	
ENST00000529708	
ENST00000551450	
ENST00000397022	NM_139009
ENST00000458206	
ENST00000496294	
ENST00000457547	
ENST00000497645	
ENST00000368372	
ENST00000382745	NM_001287
ENST00000353147	NM_139010
ENST00000526841	
ENST00000518116	
ENST00000435154	
ENST00000315684	NM_025099
ENST00000477747	
ENST00000378593	
ENST00000459313	
ENST00000527858	
ENST00000523453	
ENST00000394562	
ENST00000425658	
ENST00000515975	
ENST00000423864	
ENST00000516539	
ENST00000416453	
ENST00000507320	
ENST00000375686	NM_025258
ENST00000565092	
ENST00000488435	
ENST00000585326	
ENST00000581729	
ENST00000391017	
ENST00000592265	
ENST00000430284	
ENST00000590383	
ENST00000520955	
ENST00000364641	
ENST00000477369	
ENST00000590754	
ENST00000580299	
ENST00000364251	
ENST00000343605	NM_001001479
ENST00000519135	
ENST00000447450	
ENST00000449381	
ENST00000327040	NM_015310
ENST00000262318	
ENST00000585645	
ENST00000609682	
ENST00000406566	
ENST00000304905	NM_018042
ENST00000567836	
ENST00000536865	
ENST00000451479	
ENST00000422988	
ENST00000205194	NM_020378
ENST00000517718	
ENST00000578441	
ENST00000315717	NM_152862
ENST00000352392	NM_139011
ENST00000344420	NM_017877
ENST00000567789	
ENST00000489621	
ENST00000341509	NM_207338
ENST00000283351	NM_014939
ENST00000547034	
ENST00000380107	
ENST00000300385	
ENST00000368797	NM_000375
ENST00000587586	
ENST00000286485	NM_206909
ENST00000521641	
ENST00000589232	
ENST00000452764	
ENST00000490324	
ENST00000420104	
ENST00000591590	
ENST00000443596	
ENST00000578537	
ENST00000482746	
ENST00000588707	
ENST00000589853	
ENST00000519679	
ENST00000503780	NM_001040157
ENST00000592719	
ENST00000428502	
ENST00000460530	
ENST00000520363	
ENST00000419728	
ENST00000563822	
ENST00000505124	
ENST00000325926	NM_019845
ENST00000587400	
ENST00000523619	
ENST00000479326	
ENST00000578240	
ENST00000491831	
ENST00000511284	
ENST00000414029	
ENST00000496945	
ENST00000588985	
ENST00000349999	NM_139008
ENST00000349999	NM_139007
ENST00000584439	
ENST00000566686	
ENST00000504682	
ENST00000569851	
ENST00000484541	
ENST00000581967	
ENST00000393359	
ENST00000465215	
ENST00000604324	
ENST00000580104	
ENST00000231228	NM_002187
ENST00000396987	NM_178819
ENST00000583254	
ENST00000449291	
ENST00000564968	
ENST00000465484	
ENST00000368786	
ENST00000465052	
ENST00000447040	
ENST00000365307	
ENST00000380097	NM_001003818
ENST00000380097	NM_001198644
ENST00000380097	NM_001198645
ENST00000507674	
ENST00000579066	
ENST00000416475	
ENST00000456429	
ENST00000445092	
ENST00000584282	
ENST00000457424	NM_001145314
ENST00000483840	
ENST00000519853	
ENST00000449310	
ENST00000498076	
ENST00000445329	NM_001198645
ENST00000258449	NM_001142621
ENST00000258449	NM_004257
ENST00000582509	
ENST00000428476	
ENST00000489598	
ENST00000537670	NM_001278562
ENST00000421773	
ENST00000581671	
ENST00000498624	
ENST00000430175	
ENST00000419915	
ENST00000548155	
ENST00000518315	
ENST00000584842	
ENST00000527704	
ENST00000561665	
ENST00000432707	
ENST00000468131	
ENST00000520223	
ENST00000464332	
ENST00000546680	
ENST00000521878	
ENST00000404885	
ENST00000582539	
ENST00000466658	
ENST00000465577	
ENST00000396791	
ENST00000243077	NM_002332
ENST00000491780	
ENST00000340490	
ENST00000521121	
ENST00000423953	
ENST00000515022	
ENST00000407308	
ENST00000428207	
ENST00000567139	
ENST00000306675	NM_000679
ENST00000581057	
ENST00000438385	
ENST00000464267	
ENST00000520858	
ENST00000455482	
ENST00000420201	
ENST00000509054	
ENST00000564568	
ENST00000551229	
ENST00000442119	
ENST00000506134	
ENST00000514712	
ENST00000590479	
ENST00000584604	
ENST00000426292	NM_145201
ENST00000426292	NM_001286829
ENST00000383904	
ENST00000429696	
ENST00000565875	
ENST00000384185	
ENST00000609228	
ENST00000549223	
ENST00000566812	
ENST00000609983	
ENST00000461301	
ENST00000578886	
ENST00000447227	
ENST00000515299	
ENST00000456497	
ENST00000429463	
ENST00000420243	
ENST00000563438	
ENST00000338962	
ENST00000469187	
ENST00000462490	
ENST00000519851	
ENST00000578252	
ENST00000377087	
ENST00000395743	NM_001729
ENST00000342835	
ENST00000449843	
ENST00000448525	NM_001114331
ENST00000495001	
ENST00000420761	
ENST00000514264	NM_001018137
ENST00000503053	
ENST00000562179	
ENST00000478612	
ENST00000431338	
ENST00000521806	
ENST00000554174	
ENST00000577474	
ENST00000412865	
ENST00000481603	
ENST00000432102	
ENST00000317896	NM_139004
ENST00000317896	NM_139003
ENST00000512743	
ENST00000161863	NM_022828
ENST00000525583	
ENST00000485053	
ENST00000426129	
ENST00000558797	
ENST00000556830	
ENST00000596633	
ENST00000582513	
ENST00000403268	
ENST00000440460	NM_001037954
ENST00000508483	
ENST00000511359	
ENST00000221996	NM_000554
ENST00000513177	
ENST00000578658	
ENST00000519921	
ENST00000480062	
ENST00000426172	
ENST00000423083	
ENST00000553446	
ENST00000315253	NM_033425
ENST00000488096	
ENST00000584876	
ENST00000523906	
ENST00000414983	
ENST00000556527	
ENST00000554118	
ENST00000507087	
ENST00000519653	
ENST00000296519	
ENST00000425267	
ENST00000577426	
ENST00000602001	
ENST00000532645	
ENST00000368778	
ENST00000483782	
ENST00000521349	
ENST00000518963	
ENST00000440198	
ENST00000435988	
ENST00000555941	
ENST00000493809	
ENST00000368774	
ENST00000539067	
ENST00000321867	NM_003565
ENST00000609123	
ENST00000329684	
ENST00000513238	
ENST00000517971	
ENST00000555124	
ENST00000442463	
ENST00000590966	
ENST00000334679	NM_152511
ENST00000512356	
ENST00000426035	
ENST00000432120	
ENST00000518628	
ENST00000518303	
ENST00000556247	
ENST00000462416	
ENST00000585658	
ENST00000512737	NM_002512
ENST00000537421	
ENST00000447419	
ENST00000480946	
ENST00000491353	
ENST00000397766	NM_152595
ENST00000434549	
ENST00000511286	
ENST00000542313	
ENST00000491904	
ENST00000440447	
ENST00000301765	NM_017966
ENST00000535362	
ENST00000295685	NM_005731
ENST00000521027	
ENST00000503064	
ENST00000497207	
ENST00000446659	
ENST00000516274	
ENST00000293922	NM_001013658
ENST00000462059	
ENST00000342474	
ENST00000538036	
ENST00000519633	
ENST00000496876	
ENST00000541761	
ENST00000493225	
ENST00000485076	
ENST00000398645	
ENST00000465395	
ENST00000503857	
ENST00000393190	NM_001018138
ENST00000520789	
ENST00000540647	
ENST00000442752	
ENST00000515883	
ENST00000436281	
ENST00000547508	
ENST00000447070	
ENST00000451724	
ENST00000521475	
ENST00000552076	
ENST00000544718	
ENST00000570801	
ENST00000514720	
ENST00000307428	NM_015393
ENST00000521841	
ENST00000276844	
ENST00000471355	
ENST00000256460	NM_003656
ENST00000507132	
ENST00000472753	
ENST00000494832	
ENST00000573262	
ENST00000547309	
ENST00000338635	
ENST00000536000	
ENST00000440756	
ENST00000295108	NM_002500
ENST00000484961	
ENST00000506333	
ENST00000465704	
ENST00000496534	
ENST00000589155	
ENST00000453289	
ENST00000557165	
ENST00000535818	
ENST00000592809	
ENST00000540568	
ENST00000512600	
ENST00000372538	NM_144589
ENST00000375625	
ENST00000412749	
ENST00000556356	
ENST00000507567	
ENST00000421120	
ENST00000447655	
ENST00000357618	NM_000410
ENST00000357618	NM_139006
ENST00000266712	NM_181783
ENST00000470146	
ENST00000262894	NM_013362
ENST00000585581	
ENST00000542685	
ENST00000477992	
ENST00000338578	
ENST00000482803	
ENST00000375377	NM_020848
ENST00000605009	
ENST00000588926	
ENST00000462034	
ENST00000551088	
ENST00000552014	
ENST00000373304	NM_001282188
ENST00000373304	NM_001282187
ENST00000373304	NM_006639
ENST00000373304	NM_001282186
ENST00000547558	
ENST00000377003	
ENST00000464386	
ENST00000604782	
ENST00000247001	NM_172231
ENST00000592780	
ENST00000460899	
ENST00000465712	
ENST00000454149	
ENST00000608447	
ENST00000456575	
ENST00000493254	
ENST00000543901	
ENST00000392524	
ENST00000396027	
ENST00000590612	
ENST00000276779	
ENST00000222002	NM_003167
ENST00000415405	
ENST00000487772	
ENST00000418523	
ENST00000487321	
ENST00000592360	
ENST00000591007	
ENST00000511817	
ENST00000364195	
ENST00000507986	
ENST00000509268	
ENST00000365052	
ENST00000274487	NM_133638
ENST00000397277	
ENST00000552565	
ENST00000494596	
ENST00000609974	
ENST00000489989	
ENST00000237696	NM_206963
ENST00000411972	
ENST00000363730	
ENST00000541521	
ENST00000550672	
ENST00000522793	
ENST00000505791	
ENST00000470947	
ENST00000462663	
ENST00000286049	NM_130777
ENST00000286049	NM_001079538
ENST00000282268	NM_003401
ENST00000282268	NM_022406
ENST00000282268	NM_022550
ENST00000258459	
ENST00000393198	NM_001018136
ENST00000569431	
ENST00000411529	NM_194247
ENST00000469299	
ENST00000502709	
ENST00000344839	NM_001128326
ENST00000550047	
ENST00000514047	
ENST00000479756	NM_002888
ENST00000435711	
ENST00000490521	
ENST00000580649	
ENST00000533881	
ENST00000288840	NM_005585
ENST00000471444	
ENST00000509467	
ENST00000491270	
ENST00000549069	
ENST00000585398	
ENST00000529006	NM_012308
ENST00000432457	
ENST00000383573	
ENST00000498640	
ENST00000231238	NM_003314
ENST00000231238	NM_001282500
ENST00000557916	
ENST00000591209	
ENST00000419427	
ENST00000546737	
ENST00000582398	
ENST00000559931	
ENST00000594321	
ENST00000583698	
ENST00000532436	
ENST00000572309	
ENST00000438709	
ENST00000482556	
ENST00000393185	
ENST00000483137	
ENST00000384220	
ENST00000527157	
ENST00000558937	
ENST00000394290	
ENST00000393183	NM_001018139
ENST00000588731	
ENST00000522073	
ENST00000528380	
ENST00000155858	NM_014555
ENST00000520274	
ENST00000457357	
ENST00000470149	
ENST00000433519	
ENST00000602842	
ENST00000339771	
ENST00000587119	
ENST00000588254	
ENST00000518560	
ENST00000507526	
ENST00000475662	
ENST00000592188	
ENST00000338426	NM_001142861
ENST00000439751	
ENST00000400554	
ENST00000533060	
ENST00000376236	NM_019043
ENST00000592437	NM_001144824
ENST00000587304	
ENST00000431231	NM_001199417
ENST00000438427	
ENST00000417130	
ENST00000528453	
ENST00000481646	NM_015396
ENST00000550073	
ENST00000321110	NM_152694
ENST00000553238	
ENST00000420748	
ENST00000586351	
ENST00000356785	
ENST00000424752	
ENST00000446267	
ENST00000551230	
ENST00000452833	
ENST00000493857	
ENST00000447597	
ENST00000516340	
ENST00000592536	
ENST00000435766	
ENST00000469044	NM_001267041
ENST00000469044	NM_001267042
ENST00000585035	
ENST00000441847	
ENST00000336625	
ENST00000585763	
ENST00000597755	
ENST00000567862	
ENST00000604148	
ENST00000459012	
ENST00000366847	NM_007045
ENST00000436061	
ENST00000586387	
ENST00000424997	
ENST00000458344	
ENST00000410677	
ENST00000426739	NM_006630
ENST00000548477	
ENST00000408093	
ENST00000510391	
ENST00000497339	
ENST00000437668	
ENST00000459399	
ENST00000363133	
ENST00000549181	
ENST00000567548	
ENST00000526258	
ENST00000590795	
ENST00000578714	
ENST00000553938	
ENST00000486147	
ENST00000393408	NM_006807
ENST00000582409	
ENST00000584162	
ENST00000535070	
ENST00000531696	
ENST00000590748	
ENST00000591343	
ENST00000006658	NM_022827
ENST00000556227	
ENST00000389879	NM_001099402
ENST00000506185	
ENST00000478754	
ENST00000525379	
ENST00000563784	
ENST00000340510	
ENST00000591237	
ENST00000511422	
ENST00000590439	
ENST00000370033	NM_024541
ENST00000461397	
ENST00000506658	
ENST00000448955	
ENST00000491704	
ENST00000525041	
ENST00000582846	
ENST00000225603	NM_001127228
ENST00000553636	
ENST00000518075	
ENST00000488199	
ENST00000516671	
ENST00000549605	
ENST00000540989	
ENST00000456149	
ENST00000356488	NM_001258372
ENST00000408604	
ENST00000530342	NM_001256405
ENST00000603383	
ENST00000349556	NM_194429
ENST00000581003	
ENST00000461600	
ENST00000591758	
