Transcript stable ID	RefSeq mRNA ID
ENSMUST00000197980	
ENSMUST00000130896	
ENSMUST00000132973	
ENSMUST00000183232	
ENSMUST00000043377	NM_001290519
ENSMUST00000117619	
ENSMUST00000190153	
ENSMUST00000231600	
ENSMUST00000150030	
ENSMUST00000081649	NM_030694
ENSMUST00000115367	
ENSMUST00000031333	NM_181410
ENSMUST00000153030	
ENSMUST00000218457	
ENSMUST00000146494	
ENSMUST00000189604	
ENSMUST00000009420	
ENSMUST00000200605	
ENSMUST00000118818	
ENSMUST00000107521	
ENSMUST00000200670	
ENSMUST00000163452	NM_175099
ENSMUST00000163452	NM_001079905
ENSMUST00000029839	NM_001316756
ENSMUST00000029839	NM_027617
ENSMUST00000220324	
ENSMUST00000203093	
ENSMUST00000124210	
ENSMUST00000159971	
ENSMUST00000145070	NM_001305227
ENSMUST00000195949	
ENSMUST00000107517	
ENSMUST00000151004	NM_001243238
ENSMUST00000143821	
ENSMUST00000204095	
ENSMUST00000126466	
ENSMUST00000090061	
ENSMUST00000107520	NM_001081285
ENSMUST00000119519	
ENSMUST00000224071	
ENSMUST00000204042	
ENSMUST00000223773	
ENSMUST00000153436	
ENSMUST00000120953	
ENSMUST00000043285	NM_001037928
ENSMUST00000061720	NM_173429
ENSMUST00000106280	NM_001005788
ENSMUST00000024798	
ENSMUST00000142746	
ENSMUST00000123421	
ENSMUST00000055528	NM_001290436
ENSMUST00000055528	NM_001001447
ENSMUST00000055528	NM_001290438
ENSMUST00000195377	
ENSMUST00000203020	NM_001362148
ENSMUST00000143810	
ENSMUST00000122120	NM_182808
ENSMUST00000117189	NM_001290440
ENSMUST00000117189	NM_001290442
ENSMUST00000117189	NM_001290441
ENSMUST00000197684	
ENSMUST00000130702	
ENSMUST00000165561	NM_001135577
ENSMUST00000206436	
ENSMUST00000230669	
ENSMUST00000093951	
ENSMUST00000181634	NM_001270898
ENSMUST00000203821	NM_177363
ENSMUST00000120809	
ENSMUST00000230066	
ENSMUST00000203141	NM_183309
ENSMUST00000028252	NM_016719
ENSMUST00000162029	
ENSMUST00000205787	
ENSMUST00000132839	
ENSMUST00000180664	
ENSMUST00000075080	
ENSMUST00000181661	
ENSMUST00000047793	NM_010467
ENSMUST00000197166	
ENSMUST00000236502	
ENSMUST00000119989	
ENSMUST00000206300	
ENSMUST00000106281	
ENSMUST00000137085	
ENSMUST00000065703	
ENSMUST00000106042	NM_026820
ENSMUST00000170919	
ENSMUST00000066316	
ENSMUST00000156765	
ENSMUST00000129844	
ENSMUST00000041126	NM_178750
ENSMUST00000106040	NM_001360727
ENSMUST00000234662	
ENSMUST00000224373	
ENSMUST00000181287	NM_001270899
ENSMUST00000152118	
ENSMUST00000125951	
ENSMUST00000234355	
ENSMUST00000145603	
ENSMUST00000022036	NM_022317
ENSMUST00000180871	
ENSMUST00000117570	
ENSMUST00000180692	
ENSMUST00000146807	
ENSMUST00000026564	NM_001360728
ENSMUST00000026564	NM_001112715
ENSMUST00000147294	
ENSMUST00000227365	
ENSMUST00000202681	
ENSMUST00000234119	
ENSMUST00000039026	NM_013912
ENSMUST00000033909	NM_029326
ENSMUST00000200880	NM_153576
ENSMUST00000121118	
ENSMUST00000023113	NM_030229
ENSMUST00000227313	
ENSMUST00000162854	NM_177052
ENSMUST00000074040	
ENSMUST00000209704	
ENSMUST00000228912	
ENSMUST00000224906	
ENSMUST00000130532	
ENSMUST00000093138	NM_029745
ENSMUST00000230050	
ENSMUST00000148396	
ENSMUST00000206478	
ENSMUST00000209692	
ENSMUST00000205290	
ENSMUST00000227902	
ENSMUST00000160049	
ENSMUST00000119407	NM_027651
ENSMUST00000222887	
ENSMUST00000061937	NM_001293672
ENSMUST00000151675	
ENSMUST00000230765	
ENSMUST00000144007	
ENSMUST00000049545	NM_007418
ENSMUST00000222529	
ENSMUST00000101270	NM_001290760
ENSMUST00000101270	NM_001290759
ENSMUST00000223882	
ENSMUST00000120112	
ENSMUST00000196609	
ENSMUST00000230842	
ENSMUST00000159396	
ENSMUST00000161302	NM_001308286
ENSMUST00000022293	NM_011695
ENSMUST00000132536	
ENSMUST00000023434	
ENSMUST00000229402	
ENSMUST00000162419	
ENSMUST00000105507	NM_028430
ENSMUST00000056365	NM_145920
ENSMUST00000166638	
ENSMUST00000068452	NM_153164
ENSMUST00000029840	NM_028836
ENSMUST00000147628	
ENSMUST00000049389	NM_001357249
ENSMUST00000049389	NM_178395
ENSMUST00000126758	
ENSMUST00000196862	
ENSMUST00000053640	NM_007420
ENSMUST00000052416	NM_199023
ENSMUST00000159354	
ENSMUST00000040766	NM_026775
ENSMUST00000137852	
ENSMUST00000215608	
ENSMUST00000026036	NM_007430
ENSMUST00000117963	
ENSMUST00000132409	
ENSMUST00000148887	
ENSMUST00000214145	
ENSMUST00000159471	
ENSMUST00000101258	
ENSMUST00000153320	
ENSMUST00000067743	
ENSMUST00000162278	NM_010210
ENSMUST00000131672	
ENSMUST00000147494	
ENSMUST00000222585	
ENSMUST00000124605	
ENSMUST00000022640	NM_007402
ENSMUST00000210446	
ENSMUST00000053177	NM_172882
ENSMUST00000159915	
ENSMUST00000173456	
ENSMUST00000210160	
ENSMUST00000209475	
ENSMUST00000211887	NM_001205226
ENSMUST00000211887	NM_178078
ENSMUST00000128166	
ENSMUST00000049385	NM_011508
ENSMUST00000223375	
ENSMUST00000044355	NM_009156
ENSMUST00000141520	
ENSMUST00000159854	
ENSMUST00000030792	NM_031867
ENSMUST00000211135	
ENSMUST00000102875	NM_139297
ENSMUST00000160340	NM_001308285
ENSMUST00000152562	
ENSMUST00000164934	
ENSMUST00000209981	
ENSMUST00000201379	
ENSMUST00000151513	
ENSMUST00000079794	
ENSMUST00000030183	NM_139305
ENSMUST00000210879	
ENSMUST00000144990	
ENSMUST00000222051	
ENSMUST00000227649	
ENSMUST00000172727	
ENSMUST00000128069	
ENSMUST00000209977	
ENSMUST00000202026	
ENSMUST00000168799	
ENSMUST00000060895	NM_001290634
ENSMUST00000161895	
ENSMUST00000225673	
ENSMUST00000224610	
ENSMUST00000202994	NM_001302834
ENSMUST00000139846	
ENSMUST00000185675	NM_001368304
ENSMUST00000201921	
ENSMUST00000056089	NM_019432
ENSMUST00000227502	
ENSMUST00000227626	
ENSMUST00000143890	
ENSMUST00000173955	
ENSMUST00000167766	
ENSMUST00000152521	
ENSMUST00000220964	
ENSMUST00000186514	
ENSMUST00000219409	
ENSMUST00000228146	
ENSMUST00000133343	
ENSMUST00000147715	
ENSMUST00000161179	
ENSMUST00000132618	
ENSMUST00000162817	
ENSMUST00000026565	NM_025378
ENSMUST00000185873	
ENSMUST00000132364	
ENSMUST00000220417	
ENSMUST00000165161	
ENSMUST00000034941	NM_178711
ENSMUST00000131570	
ENSMUST00000130224	
ENSMUST00000174598	
ENSMUST00000160956	
ENSMUST00000124114	
ENSMUST00000164501	
ENSMUST00000185510	
ENSMUST00000212302	
ENSMUST00000142084	
ENSMUST00000138073	
ENSMUST00000179394	
ENSMUST00000034785	NM_033320
ENSMUST00000212024	
ENSMUST00000181179	NM_001270900
ENSMUST00000223716	
ENSMUST00000031002	NM_008550
ENSMUST00000128232	
ENSMUST00000050575	NM_153083
ENSMUST00000223928	
ENSMUST00000205587	
ENSMUST00000209328	
ENSMUST00000170150	
ENSMUST00000181166	
ENSMUST00000004120	NM_025923
ENSMUST00000126750	
ENSMUST00000172927	
ENSMUST00000143866	
ENSMUST00000162199	
ENSMUST00000169054	
ENSMUST00000129996	
ENSMUST00000154251	
ENSMUST00000211330	
ENSMUST00000174698	
ENSMUST00000213006	
ENSMUST00000163475	
ENSMUST00000162465	
ENSMUST00000089295	NM_177233
ENSMUST00000192275	
ENSMUST00000143471	
ENSMUST00000017309	NM_010257
ENSMUST00000201100	NM_027602
ENSMUST00000226175	
ENSMUST00000172512	
ENSMUST00000147893	
ENSMUST00000203930	
ENSMUST00000226067	
ENSMUST00000212369	
ENSMUST00000205721	
ENSMUST00000081924	NM_001033632
ENSMUST00000109509	NM_001277273
ENSMUST00000226891	
ENSMUST00000219170	
ENSMUST00000196920	
ENSMUST00000212415	
ENSMUST00000218569	
ENSMUST00000205433	
ENSMUST00000219569	
ENSMUST00000160149	
ENSMUST00000149817	
ENSMUST00000228438	
ENSMUST00000220028	
ENSMUST00000124711	
ENSMUST00000029355	NM_178726
ENSMUST00000079697	NM_001347129
ENSMUST00000212535	
ENSMUST00000136830	
ENSMUST00000118944	
ENSMUST00000211011	
ENSMUST00000212712	
ENSMUST00000200891	
ENSMUST00000206985	
ENSMUST00000226982	
ENSMUST00000224435	
ENSMUST00000121398	
ENSMUST00000217680	
ENSMUST00000206757	
ENSMUST00000228158	
ENSMUST00000134445	
ENSMUST00000212195	
ENSMUST00000148442	NM_001167872
ENSMUST00000148442	NM_001033355
ENSMUST00000210199	
ENSMUST00000094836	NM_022416
ENSMUST00000117746	
ENSMUST00000031109	NM_001302833
ENSMUST00000212340	
ENSMUST00000162462	
ENSMUST00000227091	
ENSMUST00000070892	NM_030596
ENSMUST00000139119	
ENSMUST00000125282	
ENSMUST00000226163	
ENSMUST00000207940	
ENSMUST00000193662	
ENSMUST00000223594	
ENSMUST00000118055	
ENSMUST00000211973	
ENSMUST00000121338	
ENSMUST00000226906	
ENSMUST00000134037	
ENSMUST00000234945	
ENSMUST00000209185	
ENSMUST00000225711	
ENSMUST00000213046	
ENSMUST00000128637	
ENSMUST00000146074	NM_001167873
ENSMUST00000181059	NM_001270901
ENSMUST00000204634	
ENSMUST00000225136	
ENSMUST00000166098	NM_001134675
ENSMUST00000200336	
ENSMUST00000211937	
ENSMUST00000166666	
ENSMUST00000180568	
ENSMUST00000199361	
ENSMUST00000153920	
ENSMUST00000074322	
ENSMUST00000204332	
ENSMUST00000187208	
ENSMUST00000168454	
ENSMUST00000177931	
ENSMUST00000154942	
ENSMUST00000000476	NM_011058
ENSMUST00000069741	
ENSMUST00000186690	
ENSMUST00000197383	
ENSMUST00000228215	
ENSMUST00000196150	
ENSMUST00000237753	
ENSMUST00000174851	
ENSMUST00000185340	
ENSMUST00000191560	
ENSMUST00000202186	
ENSMUST00000203606	
ENSMUST00000039742	NM_177351
ENSMUST00000198877	
ENSMUST00000219468	
ENSMUST00000100125	NM_026909
ENSMUST00000191376	
ENSMUST00000156636	
ENSMUST00000058994	NM_146140
ENSMUST00000100275	NM_001360680
ENSMUST00000100275	NM_001360684
ENSMUST00000100275	NM_001360683
ENSMUST00000100275	NM_001360675
ENSMUST00000100275	NM_023363
ENSMUST00000201711	NM_001347719
ENSMUST00000020241	NM_008777
ENSMUST00000231548	
ENSMUST00000218634	
ENSMUST00000203740	
ENSMUST00000212228	
ENSMUST00000125983	
ENSMUST00000043200	NM_133716
ENSMUST00000186506	
ENSMUST00000201241	
ENSMUST00000131180	
ENSMUST00000124295	
ENSMUST00000219813	
ENSMUST00000212556	
ENSMUST00000023116	NM_080633
ENSMUST00000141187	
ENSMUST00000178993	
ENSMUST00000231978	
ENSMUST00000232046	
ENSMUST00000135648	
ENSMUST00000203386	NM_001034902
ENSMUST00000140964	
ENSMUST00000218573	
ENSMUST00000202161	
ENSMUST00000151615	
ENSMUST00000196005	
ENSMUST00000119553	
ENSMUST00000212323	
ENSMUST00000102597	NM_008228
ENSMUST00000217864	
ENSMUST00000045720	NM_001360678
ENSMUST00000045720	NM_001360681
ENSMUST00000221505	
ENSMUST00000022666	NM_053105
ENSMUST00000135198	
ENSMUST00000215490	
ENSMUST00000098473	
ENSMUST00000220805	
ENSMUST00000145628	
ENSMUST00000098508	
ENSMUST00000022693	NM_001360021
ENSMUST00000022693	NM_009755
ENSMUST00000217557	
ENSMUST00000078647	NM_001039394
ENSMUST00000168162	NM_001083316
ENSMUST00000157003	
ENSMUST00000225121	
ENSMUST00000142984	
ENSMUST00000109504	
ENSMUST00000170770	
ENSMUST00000117827	
ENSMUST00000232114	
ENSMUST00000229068	
ENSMUST00000125718	
ENSMUST00000227944	
ENSMUST00000204923	
ENSMUST00000098181	NM_001034867
ENSMUST00000224035	
ENSMUST00000202992	
ENSMUST00000150105	
ENSMUST00000231091	
ENSMUST00000232041	
ENSMUST00000200822	
ENSMUST00000132909	
ENSMUST00000236526	
ENSMUST00000062002	NM_194350
ENSMUST00000064763	NM_175751
ENSMUST00000231075	
ENSMUST00000029770	NM_001355756
ENSMUST00000029770	NM_008991
ENSMUST00000228501	
ENSMUST00000193163	
ENSMUST00000119167	
ENSMUST00000155728	
ENSMUST00000139305	
ENSMUST00000220181	
ENSMUST00000226246	
ENSMUST00000225901	
ENSMUST00000124294	
ENSMUST00000172923	
ENSMUST00000231424	
ENSMUST00000126352	
ENSMUST00000237431	
ENSMUST00000188609	
ENSMUST00000226601	
ENSMUST00000225821	
ENSMUST00000202475	
ENSMUST00000203294	
ENSMUST00000155704	
ENSMUST00000231676	
ENSMUST00000156264	
ENSMUST00000027186	NM_172406
ENSMUST00000226539	
ENSMUST00000197662	
ENSMUST00000038859	NM_001164050
ENSMUST00000125377	
ENSMUST00000224201	
ENSMUST00000231699	
ENSMUST00000125545	
ENSMUST00000163570	
ENSMUST00000087674	NM_010445
ENSMUST00000144324	
ENSMUST00000079716	NM_001002239
ENSMUST00000196340	
ENSMUST00000206503	
ENSMUST00000231288	
ENSMUST00000238150	
ENSMUST00000123216	
ENSMUST00000174120	
ENSMUST00000080975	NM_177614
ENSMUST00000224590	
ENSMUST00000133487	
ENSMUST00000237844	
ENSMUST00000135140	
ENSMUST00000195965	
ENSMUST00000237271	
ENSMUST00000032135	
ENSMUST00000163725	
ENSMUST00000172685	
ENSMUST00000231446	
ENSMUST00000114865	NM_175481
ENSMUST00000127989	
ENSMUST00000237009	
ENSMUST00000201640	
ENSMUST00000199593	
ENSMUST00000078362	NM_001252447
ENSMUST00000078362	NM_027260
ENSMUST00000143062	
ENSMUST00000174359	
ENSMUST00000231623	
ENSMUST00000032134	NM_133717
ENSMUST00000192006	
ENSMUST00000224668	
ENSMUST00000173590	
ENSMUST00000237582	
ENSMUST00000199084	
ENSMUST00000034515	
ENSMUST00000164259	NM_001171026
ENSMUST00000205226	
ENSMUST00000029598	NM_027939
ENSMUST00000173719	
ENSMUST00000164236	
ENSMUST00000181538	
ENSMUST00000198169	
ENSMUST00000118404	
ENSMUST00000066503	NM_001113369
ENSMUST00000120720	
ENSMUST00000203027	
ENSMUST00000181765	
ENSMUST00000218798	
ENSMUST00000203746	
ENSMUST00000114371	NM_025599
ENSMUST00000165349	
ENSMUST00000204757	
ENSMUST00000198630	
ENSMUST00000100645	NM_203508
ENSMUST00000238582	
ENSMUST00000231282	
ENSMUST00000089614	
ENSMUST00000064862	NM_007543
ENSMUST00000232413	
ENSMUST00000151314	
ENSMUST00000197975	
ENSMUST00000045986	NM_011467
ENSMUST00000020350	NM_010195
ENSMUST00000139536	
ENSMUST00000184915	
ENSMUST00000174769	
ENSMUST00000184272	
ENSMUST00000121240	
ENSMUST00000033458	NM_027510
ENSMUST00000172806	
ENSMUST00000044547	NM_001113368
ENSMUST00000131323	
ENSMUST00000117624	NM_001357357
ENSMUST00000174286	
ENSMUST00000173740	
ENSMUST00000189704	NM_023781
ENSMUST00000127870	
ENSMUST00000187351	
ENSMUST00000120850	
ENSMUST00000145681	
ENSMUST00000231984	NM_001357356
ENSMUST00000173619	
ENSMUST00000100538	NM_172121
ENSMUST00000188119	
ENSMUST00000206270	
ENSMUST00000144732	
ENSMUST00000078605	NM_027952
ENSMUST00000100819	NM_001270498
ENSMUST00000105690	NM_001164049
ENSMUST00000209195	
ENSMUST00000209469	NM_007687
ENSMUST00000040284	NM_001358303
ENSMUST00000236421	
ENSMUST00000159816	NM_001040397
ENSMUST00000100818	NM_001270499
ENSMUST00000236645	
ENSMUST00000005825	NM_133992
ENSMUST00000105272	
ENSMUST00000229970	
ENSMUST00000214828	
ENSMUST00000149008	
ENSMUST00000237122	
ENSMUST00000229000	
ENSMUST00000122059	
ENSMUST00000099667	
ENSMUST00000154429	
ENSMUST00000237263	NM_001001181
ENSMUST00000184440	
ENSMUST00000129309	
ENSMUST00000182514	
ENSMUST00000116560	
ENSMUST00000033626	NM_177920
ENSMUST00000235420	
ENSMUST00000236306	
ENSMUST00000173620	NM_029982
ENSMUST00000220764	
ENSMUST00000195736	
ENSMUST00000221732	
ENSMUST00000159414	NM_001177871
ENSMUST00000060824	
ENSMUST00000122298	
ENSMUST00000028511	NM_016804
ENSMUST00000041614	NM_145607
ENSMUST00000192496	
ENSMUST00000118704	NM_001164051
ENSMUST00000231497	
ENSMUST00000152457	
ENSMUST00000118134	NM_001357355
ENSMUST00000192601	
ENSMUST00000232099	
ENSMUST00000155844	
ENSMUST00000177010	
ENSMUST00000218496	
ENSMUST00000126674	
ENSMUST00000176042	
ENSMUST00000129284	
ENSMUST00000164509	
ENSMUST00000237945	
ENSMUST00000183259	
ENSMUST00000130344	
ENSMUST00000218315	NM_001252326
ENSMUST00000237924	
ENSMUST00000105688	NM_008840
ENSMUST00000140350	
ENSMUST00000033625	NM_029174
ENSMUST00000085671	NM_001359188
ENSMUST00000085671	NM_001359189
ENSMUST00000085671	NM_016683
ENSMUST00000219801	
ENSMUST00000182376	
ENSMUST00000131633	
ENSMUST00000027357	NM_021313
ENSMUST00000219721	NM_001252327
ENSMUST00000182528	
ENSMUST00000128390	
ENSMUST00000031601	NM_001359190
ENSMUST00000031601	NM_001167944
ENSMUST00000105689	NM_001164052
ENSMUST00000218137	
ENSMUST00000113046	NM_001357856
ENSMUST00000215563	
ENSMUST00000032169	NM_030251
ENSMUST00000222487	
ENSMUST00000113721	NM_001305230
ENSMUST00000219255	
ENSMUST00000119982	
ENSMUST00000127167	
ENSMUST00000127273	
ENSMUST00000149649	
ENSMUST00000161896	
ENSMUST00000089497	NM_133934
ENSMUST00000027560	NM_008313
ENSMUST00000061826	NM_020026
ENSMUST00000078052	
ENSMUST00000162168	
ENSMUST00000131224	
ENSMUST00000077639	NM_001100187
ENSMUST00000127938	
ENSMUST00000237114	
ENSMUST00000091493	NM_027704
ENSMUST00000204881	
ENSMUST00000036041	NM_001303502
ENSMUST00000036041	NM_007455
ENSMUST00000161881	
ENSMUST00000238081	NM_001364957
ENSMUST00000235101	
ENSMUST00000203429	
ENSMUST00000202874	
ENSMUST00000154874	
ENSMUST00000235726	
ENSMUST00000146612	
ENSMUST00000160162	
ENSMUST00000236691	NM_001364959
ENSMUST00000111178	NM_001082483
ENSMUST00000151003	
ENSMUST00000134534	
ENSMUST00000232983	
ENSMUST00000222951	
ENSMUST00000136078	
ENSMUST00000205070	
ENSMUST00000070172	NM_001024560
ENSMUST00000164746	
ENSMUST00000233201	
ENSMUST00000218166	
ENSMUST00000133004	
ENSMUST00000156309	
ENSMUST00000054742	NM_175456
ENSMUST00000237111	NM_001362042
ENSMUST00000128491	
ENSMUST00000137548	
ENSMUST00000129414	NM_025401
ENSMUST00000219331	
ENSMUST00000132081	
ENSMUST00000236120	
ENSMUST00000137430	
ENSMUST00000153702	
ENSMUST00000184828	
ENSMUST00000124510	
ENSMUST00000237249	
ENSMUST00000226194	NM_001360117
ENSMUST00000137481	
ENSMUST00000177654	NM_001029837
ENSMUST00000219797	
ENSMUST00000204310	
ENSMUST00000193752	
ENSMUST00000238132	
ENSMUST00000226210	
ENSMUST00000144197	
ENSMUST00000160682	
ENSMUST00000204421	
ENSMUST00000217677	
ENSMUST00000161887	
ENSMUST00000228752	
ENSMUST00000170285	
ENSMUST00000081679	
ENSMUST00000204431	
ENSMUST00000235251	
ENSMUST00000218545	
ENSMUST00000207873	NM_001358860
ENSMUST00000207873	NM_178733
ENSMUST00000207873	NM_011748
ENSMUST00000117428	
ENSMUST00000218613	
ENSMUST00000100400	
ENSMUST00000204892	
ENSMUST00000183822	
ENSMUST00000162303	
ENSMUST00000095923	NM_030098
ENSMUST00000207072	
ENSMUST00000186372	
ENSMUST00000118026	
ENSMUST00000180162	
ENSMUST00000208001	
ENSMUST00000183993	
ENSMUST00000161595	
ENSMUST00000077787	
ENSMUST00000178485	NM_001368235
ENSMUST00000204419	
ENSMUST00000114261	NM_153557
ENSMUST00000185121	
ENSMUST00000161486	NM_001361026
ENSMUST00000068726	
ENSMUST00000203137	
ENSMUST00000199664	
ENSMUST00000024238	NM_080437
ENSMUST00000238412	
ENSMUST00000029722	NM_016959
ENSMUST00000204169	
ENSMUST00000160874	
ENSMUST00000213524	NM_001359572
ENSMUST00000213524	NM_001359573
ENSMUST00000161882	NM_001310746
ENSMUST00000008350	NM_026058
ENSMUST00000127580	
ENSMUST00000113154	
ENSMUST00000180033	
ENSMUST00000193365	
ENSMUST00000192235	
ENSMUST00000132094	
ENSMUST00000160124	
ENSMUST00000165252	
ENSMUST00000175898	
ENSMUST00000177772	
ENSMUST00000154442	
ENSMUST00000140597	
ENSMUST00000073674	NM_030106
ENSMUST00000194470	
ENSMUST00000161834	
ENSMUST00000036328	NM_001039198
ENSMUST00000203272	
ENSMUST00000193726	
ENSMUST00000121913	
ENSMUST00000195255	
ENSMUST00000209035	NM_001358916
ENSMUST00000178953	
ENSMUST00000195857	
ENSMUST00000119697	
ENSMUST00000121279	
ENSMUST00000054220	NM_029751
ENSMUST00000207201	
ENSMUST00000194079	
ENSMUST00000047110	
ENSMUST00000176665	
ENSMUST00000226251	
ENSMUST00000204560	
ENSMUST00000207462	
ENSMUST00000212796	
ENSMUST00000185430	
ENSMUST00000203120	
ENSMUST00000196790	
ENSMUST00000188534	
ENSMUST00000176081	NM_011381
ENSMUST00000208149	
ENSMUST00000207345	
ENSMUST00000113969	NM_001033492
ENSMUST00000212019	
ENSMUST00000062801	NM_007863
ENSMUST00000204327	
ENSMUST00000162695	
ENSMUST00000059857	NM_177158
ENSMUST00000107168	
ENSMUST00000205082	
ENSMUST00000229137	
ENSMUST00000096378	
ENSMUST00000176267	
ENSMUST00000070522	NM_011961
ENSMUST00000212129	
ENSMUST00000198883	
ENSMUST00000155301	
ENSMUST00000127053	
ENSMUST00000176872	
ENSMUST00000188560	
ENSMUST00000212709	
ENSMUST00000107167	
ENSMUST00000204458	
ENSMUST00000182285	
ENSMUST00000155280	
ENSMUST00000175781	
ENSMUST00000212494	
ENSMUST00000183750	
ENSMUST00000203514	
ENSMUST00000131128	
ENSMUST00000147838	
ENSMUST00000176837	
ENSMUST00000198744	
ENSMUST00000097446	
ENSMUST00000155751	
ENSMUST00000176932	
ENSMUST00000196325	
ENSMUST00000175921	
ENSMUST00000140702	
ENSMUST00000160359	NM_001142916
ENSMUST00000203864	
ENSMUST00000141403	
ENSMUST00000176705	
ENSMUST00000047903	NM_146211
ENSMUST00000133919	
ENSMUST00000197548	
ENSMUST00000041008	NM_145927
ENSMUST00000176130	
ENSMUST00000213053	
ENSMUST00000203460	
ENSMUST00000160345	
ENSMUST00000212378	
ENSMUST00000193830	
ENSMUST00000160793	
ENSMUST00000160142	
ENSMUST00000058437	NM_011291
ENSMUST00000137826	
ENSMUST00000212216	
ENSMUST00000135915	
ENSMUST00000195458	
ENSMUST00000161906	
ENSMUST00000055190	NM_025833
ENSMUST00000148631	
ENSMUST00000192602	
ENSMUST00000151239	
ENSMUST00000190075	
ENSMUST00000212706	
ENSMUST00000143480	
ENSMUST00000141217	
ENSMUST00000151861	NM_001286529
ENSMUST00000195808	
ENSMUST00000000109	NM_007727
ENSMUST00000186512	
ENSMUST00000204932	
ENSMUST00000123887	
ENSMUST00000151017	
ENSMUST00000138079	
ENSMUST00000125710	
ENSMUST00000149566	
ENSMUST00000191720	
ENSMUST00000129287	
ENSMUST00000128560	
ENSMUST00000154743	
ENSMUST00000125005	
ENSMUST00000130130	
ENSMUST00000136939	
ENSMUST00000068378	NM_001159647
ENSMUST00000226638	
ENSMUST00000156467	
ENSMUST00000198873	
ENSMUST00000130605	
ENSMUST00000124172	
ENSMUST00000228771	
ENSMUST00000086458	NM_001286530
ENSMUST00000086458	NM_001002846
ENSMUST00000020647	NM_026543
ENSMUST00000125842	
ENSMUST00000169825	NM_001358051
ENSMUST00000169825	NM_001159648
ENSMUST00000197311	
ENSMUST00000226711	
ENSMUST00000098736	NM_001122682
ENSMUST00000151864	
ENSMUST00000123164	
ENSMUST00000196478	
ENSMUST00000131343	
ENSMUST00000132561	
ENSMUST00000200830	
ENSMUST00000196370	
ENSMUST00000161146	
ENSMUST00000132596	
ENSMUST00000153154	
ENSMUST00000176958	
ENSMUST00000227308	
ENSMUST00000124015	
ENSMUST00000123986	
ENSMUST00000086459	NM_013911
ENSMUST00000237584	
ENSMUST00000227292	
ENSMUST00000066650	NM_031403
ENSMUST00000153130	
ENSMUST00000141613	
ENSMUST00000177220	
ENSMUST00000186320	
ENSMUST00000176917	
ENSMUST00000068747	
ENSMUST00000148987	
ENSMUST00000039507	NM_175632
ENSMUST00000186766	
ENSMUST00000228946	
ENSMUST00000234000	
ENSMUST00000236657	
ENSMUST00000079413	NM_010220
ENSMUST00000133476	
ENSMUST00000227015	
ENSMUST00000159030	
ENSMUST00000133657	
ENSMUST00000156035	
ENSMUST00000005003	NM_133815
ENSMUST00000043848	NM_146171
ENSMUST00000108645	NM_001290377
ENSMUST00000176556	
ENSMUST00000147264	
ENSMUST00000041262	NM_206534
ENSMUST00000148282	
ENSMUST00000207258	
ENSMUST00000142608	
ENSMUST00000148012	
ENSMUST00000138002	
ENSMUST00000087195	NM_026950
ENSMUST00000176432	
ENSMUST00000192075	
ENSMUST00000148645	
ENSMUST00000188665	
ENSMUST00000110399	
ENSMUST00000061995	NM_025716
ENSMUST00000177487	
ENSMUST00000114792	
ENSMUST00000139796	
ENSMUST00000224822	
ENSMUST00000194415	
ENSMUST00000161688	
ENSMUST00000042485	NM_001359951
ENSMUST00000042485	NM_178737
ENSMUST00000152917	
ENSMUST00000201908	NM_001310636
ENSMUST00000111452	
ENSMUST00000188410	
ENSMUST00000233102	
ENSMUST00000136884	
ENSMUST00000110695	NM_001163709
ENSMUST00000176375	
ENSMUST00000208487	
ENSMUST00000184862	
ENSMUST00000126408	
ENSMUST00000194302	
ENSMUST00000035194	NM_178907
ENSMUST00000175913	
ENSMUST00000200776	
ENSMUST00000185624	
ENSMUST00000193030	
ENSMUST00000119722	NM_001199556
ENSMUST00000233870	
ENSMUST00000232878	
ENSMUST00000155491	
ENSMUST00000160691	
ENSMUST00000172863	NM_001167165
ENSMUST00000202012	
ENSMUST00000186667	
ENSMUST00000111449	
ENSMUST00000233372	
ENSMUST00000048002	NM_177897
ENSMUST00000200821	
ENSMUST00000114017	NM_001039934
ENSMUST00000111448	
ENSMUST00000189706	
ENSMUST00000108901	NM_181424
ENSMUST00000108901	NM_001083328
ENSMUST00000108901	NM_028422
ENSMUST00000108901	NM_001083329
ENSMUST00000191878	
ENSMUST00000090759	NM_019800
ENSMUST00000195299	
ENSMUST00000105196	NM_001167167
ENSMUST00000056578	NM_018772
ENSMUST00000127385	
ENSMUST00000143487	
ENSMUST00000136803	
ENSMUST00000191080	
ENSMUST00000210203	
ENSMUST00000193028	
ENSMUST00000233307	
ENSMUST00000119460	
ENSMUST00000199346	
ENSMUST00000121964	
ENSMUST00000128175	
ENSMUST00000146182	
ENSMUST00000009789	NM_011030
ENSMUST00000186561	
ENSMUST00000143685	
ENSMUST00000005643	NM_017368
ENSMUST00000087563	
ENSMUST00000232939	
ENSMUST00000208738	
ENSMUST00000118354	
ENSMUST00000194607	
ENSMUST00000192054	NM_001316691
ENSMUST00000188306	
ENSMUST00000015981	NM_001290769
ENSMUST00000147753	
ENSMUST00000153744	
ENSMUST00000209546	
ENSMUST00000141674	
ENSMUST00000133965	
ENSMUST00000128054	
ENSMUST00000120335	
ENSMUST00000170931	NM_001166747
ENSMUST00000111455	
ENSMUST00000211455	
ENSMUST00000114015	NM_008632
